File,Transcription,Category,mp3,Notes,Timestamp,NRE_ID
0677,Camborne,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0677.mp3,,,CBN
0678,Cambridge,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0678.mp3,,,CBG
0679,Cardiff,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0679.mp3,start,,
0680,This train...,Conjoining,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0680.mp3,,,
0681,Cardiff Bute Road,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0681.mp3,Renamed in 1994,,CDB
0682,Cardiff Central,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0682.mp3,,,CDF
0683,Cardiff Queen Street,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0683.mp3,,,CDQ
0684,Cark,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0684.mp3,,,CAK
0685,Carlisle,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0685.mp3,,,CAR
0686,Carnoustie,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0686.mp3,neutral inflex,,CAN
0687,Carstairs,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0687.mp3,,,CRS
0688,Cheltenham Spa,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0688.mp3,,,CNM
0689,Cherry Tree,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0689.mp3,,,CYT
0690,Chester,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0690.mp3,,,CTR
0691,Chesterfield,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0691.mp3,,,CHD
0692,Chester-le-Street,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0692.mp3,,,CLS
0693,Chinley,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0693.mp3,,,CLY
0694,Chorley,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0694.mp3,,,CRL
0695,Church Fenton,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0695.mp3,,,CHF
0696,Church and Oswaldtwistle,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0696.mp3,,,CTW
0697,Coventry,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0697.mp3,end,,COV
0698,Crewe,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0698.mp3,end,,CRE
0699,Crossmyloof,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0699.mp3,end,,CMY
0700,Cupar,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0700.mp3,end,,CUP
0701,Darlington,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0701.mp3,end,,DAR
0702,Dawlish,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0702.mp3,end,,DWL
0703,Dawlish Warren,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0703.mp3,end,,DWW
0704,Derby,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0704.mp3,end,,DBY
0705,Conon Bridge,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0705.mp3,,,CBD
0706,...Edinburgh Gateway...,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0706.mp3,,,EGY
0707,Stow...,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0707.mp3,,,SOI
0708,Virgin Trains East Coast service to...,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0708.mp3,,,
0709,Virgin Trains East Coast service from...,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0709.mp3,,,
0710,London North Eastern Railway service to...,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0710.mp3,,,
0711,London North Eastern Railway service from...,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0711.mp3,,,
0712,Doncaster,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0712.mp3,,,DON
0713,Dumfries,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0713.mp3,,,DMF
0714,Dunbar,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0714.mp3,,,DUN
0715,Dundee,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0715.mp3,,,DEE
0716,Dunlop,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0716.mp3,,,DNL
0717,Durham,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0717.mp3,,,DHM
0718,Edinburgh,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0718.mp3,,,
0719,Exeter St Davids,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0719.mp3,,,EXD
0720,Falkirk High,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0720.mp3,,,FKK
0721,Falkirk Grahamston,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0721.mp3,,,FKG
0722,Kingussie,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0722.mp3,,,KIN
0723,...will not call at...,Conjoining,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0723.mp3,mid,,
0724,Girvan,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0724.mp3,,,GIR
0725,Glasgow Central,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0725.mp3,,,GLC
0726,Glasgow Queen Street,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0726.mp3,,,GLQ
0727,Grantham,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0727.mp3,,,GRA
0728,Gretna Green,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0728.mp3,,,GEA
0729,Hale,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0729.mp3,,,HAL
0730,Haymarket,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0730.mp3,,,HYM
0731,Heald Green,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0731.mp3,,,HDG
0732,Hebden Bridge,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0732.mp3,,,HBD
0733,Conon Bridge,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0733.mp3,,,CBD
0734,Edinburgh Gateway,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0734.mp3,,,EGY
0735,Stow,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0735.mp3,,,SOI
0736,...at... ,Conjoining,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0736.mp3,,,
0737,Hull,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0737.mp3,,,HUL
0738,...a bicycle on the track...,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0738.mp3,,,
0739,...a bicycle on the track earlier on this train's journey.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0739.mp3,,,
0740,...a bicycle on the track earlier today.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0740.mp3,,,
0741,...a boat colliding with a bridge.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0741.mp3,,,
0742,...a boat colliding with a bridge earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0742.mp3,,,
0743,...a bridge being damaged.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0743.mp3,,,
0744,...a bridge being damaged by a boat.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0744.mp3,,,
0745,...a bridge being damaged by a road vehicle.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0745.mp3,,,
0746,...a bridge having collapsed.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0746.mp3,,,
0747,...a broken down train.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0747.mp3,,,
0748,"...a broken down train, earlier today.",Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0748.mp3,,,
0749,...a broken rail.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0749.mp3,,,
0750,...a broken windscreen on the train.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0750.mp3,,,
0751,...a burst water main flooding the railway.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0751.mp3,,,
0752,"...a burst water main flooding the railway, earlier today.",Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0752.mp3,,,
0753,...a burst water main near the railway.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0753.mp3,,,
0754,"...a burst water main near the railway, earlier today.",Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0754.mp3,,,
0755,"...a burst water main near the railway, yesterday.",Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0755.mp3,,,
0756,...a bus colliding with a bridge.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0756.mp3,,,
0757,"...a bus colliding with a bridge, earlier on this train's journey.",Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0757.mp3,,,
0758,Huntingdon,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0758.mp3,,,HUN
0759,"...a bus colliding with a bridge, earlier today.",Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0759.mp3,,,
0760,...a chemical spillage near the railway.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0760.mp3,,,
0761,...a chemical spillage near the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0761.mp3,,,
0762,...a chemical spillage near the railway yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0762.mp3,,,
0763,...a coach becoming uncoupled on a train.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0763.mp3,,,
0764,...a coach becoming uncoupled on a train earlier in its journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0764.mp3,,,
0765,...a coach becoming uncoupled on a train earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0765.mp3,,,
0766,...a coach becoming uncoupled on this train.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0766.mp3,,,
0767,...a coach becoming uncoupled on this train earlier in its journey.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0767.mp3,,,
0768,...a coach becoming uncoupled on this train earlier today.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0768.mp3,,,
0769,Hunts Cross,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0769.mp3,,,HNX
0770,...a collision at a level crossing.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0770.mp3,,,
0771,...a collision at a level crossing earlier today.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0771.mp3,,,
0772,...a collision at a level crossing yesterday.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0772.mp3,,,
0773,...a collision between trains.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0773.mp3,,,
0774,...a collision with the buffers at a station.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0774.mp3,,,
0775,...a derailed train.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0775.mp3,,,
0776,...a derailment within the depot.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0776.mp3,,,
0777,...a fault occurring when attaching a part of a train.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0777.mp3,,,
0778,...a fault occurring when attaching a part of this train.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0778.mp3,,,
0779,...a fault occurring when detaching a part of a train.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0779.mp3,,,
0780,...a fault occurring when detaching a part of this train.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0780.mp3,,,
0781,...a fault on a train in front of this one.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0781.mp3,,,
0782,...a fault on this train.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0782.mp3,,,
0783,...a fault on this train which is now fixed.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0783.mp3,,,
0784,...a fault with a swing bridge over a river.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0784.mp3,,,
0785,...a fault with a swing bridge over a river earlier today.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0785.mp3,,,
0786,...a fault with barriers at a level crossing.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0786.mp3,,,
0787,...a fault with barriers at a level crossing earlier today.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0787.mp3,,,
0788,...a fault with barriers at a level crossing yesterday.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0788.mp3,,,
0789,...a fault with the electric third rail.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0789.mp3,Why do they need this...,,
0790,...a fault with the electric third rail earlier on this train's journey.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0790.mp3,,,
0791,...a fault with the electric third rail earlier today.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0791.mp3,,,
0792,...a fault with the on-train signalling system.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0792.mp3,,,
0793,...a fault with the on-train signalling system earlier on this train's journey.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0793.mp3,,,
0794,...a fault with the on-train signalling system earlier today.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0794.mp3,,,
0795,...a fault with the radio system between the driver and the signaller.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0795.mp3,,,
0796,...a fault with the radio system between the driver and the signaller earlier on this train's journey.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0796.mp3,when has this ever been used,,
0797,...a fault with the radio system between the driver and the signaller earlier today.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0797.mp3,,,
0798,...a fault with the signalling system.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0798.mp3,,,
0799,...a fault with the signalling system earlier on this train's journey.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0799.mp3,,,
0800,...a fault with the signalling system earlier today.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0800.mp3,,,
0801,A fire at a station,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0801.mp3,,,
0802,A fire at a station earlier,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0802.mp3,,,
0803,A fire near the railway involving gas cylinders,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0803.mp3,,,
0804,A fire near the railway involving gas cylinders earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0804.mp3,,,
0805,A fire near the railway involving gas cylinders yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0805.mp3,,,
0806,A fire near the railway suspected to involve gas cylinders,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0806.mp3,,,
0807,A fire near the railway suspected to involve gas cylinders earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0807.mp3,,,
0808,A fire near the railway suspected to involve gas cylinders yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0808.mp3,so specific; lazy should do one for each day of the week.,,
0809,A fire next to the track,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0809.mp3,,,
0810,A fire next to the track earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0810.mp3,,,
0811,A fire on a train,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0811.mp3,,,
0812,A fire on a train earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0812.mp3,,,
0813,A fire on property near the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0813.mp3,,,
0814,A fire on property near the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0814.mp3,,,
0815,A fire on property near the railway yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0815.mp3,,,
0816,A gas leak near the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0816.mp3,,,
0817,A gas leak near the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0817.mp3,,,
0818,A gas leak near the railway yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0818.mp3,,,
0819,A landslip,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0819.mp3,,,
0820,A late departure while the train was cleaned specially,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0820.mp3,👀,,
0821,A late running freight train,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0821.mp3,,,
0822,A late running train being in front of this one,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0822.mp3,,,
0823,A lorry colliding with a bridge,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0823.mp3,,,
0824,A lorry colliding with a bridge earlier on this trains journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0824.mp3,,,
0825,A lorry colliding with a bridge earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0825.mp3,,,
0826,A low speed derailment,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0826.mp3,,,
0827,A member of on-train staff being taken ill,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0827.mp3,,,
0828,A passenger being taken ill at a station,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0828.mp3,,,
0829,A passenger being taken ill at a station earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0829.mp3,,,
0830,A passenger being taken ill on a train,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0830.mp3,,,
0831,A passenger being taken ill on a train earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0831.mp3,,,
0832,A passenger being taken ill on this train,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0832.mp3,,,
0833,A passenger being taken ill on this train earlier in its journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0833.mp3,,,
0834,A person being hit by a train,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0834.mp3,,,
0835,A person being hit by a train earlier,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0835.mp3, ,,
0836,A points failure,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0836.mp3,,,
0837,A power cut at this station,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0837.mp3,,,
0838,A problem currently under investigation,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0838.mp3,,,
0839,A problem with a river bridge,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0839.mp3,Belter,,562
0840,Inverkeithing,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0840.mp3,,,INK
0841,A problem with a river bridge earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0841.mp3,,,
0842,A problem with lineside equipment,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0842.mp3,,,
0843,A problem with the station lighting,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0843.mp3,,,
0844,A rail buckling in the heat,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0844.mp3,,,
0845,A railway embankment being damaged,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0845.mp3,,,
0846,A river flooding the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0846.mp3,,,
0847,A river flooding the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0847.mp3,,,
0848,A road accident at a level crossing,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0848.mp3,,,
0849,A road accident at a level crossing earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0849.mp3,,,
0850,A road accident at a level crossing yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0850.mp3,,,
0851,Inverness,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0851.mp3,why is this in the middle. so weird.,,INV
0852,A road accident near the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0852.mp3,,,
0853,A road accident near the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0853.mp3,,,
0854,A road accident near the railway yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0854.mp3,,,
0855,A road vehicle blocking the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0855.mp3,,,
0856,A road vehicle blocking the railway earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0856.mp3,,,
0857,A road vehicle blocking the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0857.mp3,,,
0858,A road vehicle colliding with a bridge,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0858.mp3,,,
0859,A road vehicle colliding with a bridge earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0859.mp3,,,
0860,A road vehicle colliding with a bridge earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0860.mp3,,,
0861,A road vehicle colliding with level crossing barriers,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0861.mp3,,,
0862,A road vehicle colliding with level crossing barriers earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0862.mp3,,,
0863,A road vehicle colliding with level crossing barriers yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0863.mp3,,,
0864,A road vehicle damaging track at a level crossing,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0864.mp3,,,
0865,A road vehicle damaging track at a level crossing earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0865.mp3,,,
0866,A road vehicle damaging track at a level crossing yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0866.mp3,,,
0867,A safety inspection of the track,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0867.mp3,,,
0868,A safety inspection of the track earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0868.mp3,,,
0869,A safety inspection on a train,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0869.mp3,,,
0870,A safety inspection on a train earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0870.mp3,,,
0871,A safety inspection on this train,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0871.mp3,,,
0872,A safety inspection on this train earlier in its journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0872.mp3,,,
0873,A security alert at a station,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0873.mp3,,,
0874,A security alert earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0874.mp3,,,
0875,A security alert on another train,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0875.mp3,,,
0876,A security alert on this train,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0876.mp3,,,
0877,A shortage of on-train staff,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0877.mp3,,,
0878,A shortage of station staff,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0878.mp3,,,
0879,A shortage of train conductors,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0879.mp3,,,
0880,A shortage of train crew,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0880.mp3,,,
0881,A shortage of train drivers,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0881.mp3,,,
0882,A shortage of train guards,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0882.mp3,,,
0883,A shortage of train managers,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0883.mp3,,,
0884,A shortage of trains because of accident damage,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0884.mp3,,,
0885,A shortage of trains because of extra safety inspections,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0885.mp3,,,
0886,A shortage of trains because of vandalism,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0886.mp3,,,
0887,A shortage of trains following damage by snow and ice,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0887.mp3,,,
0888,a speed restriction ,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0888.mp3,,,
0889,a speed restriction because of fog,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0889.mp3,,,
0890,a speed restriction because of fog earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0890.mp3,,,
0891,a speed restriction because of fog earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0891.mp3,,,
0892,a speed restriction because of heavy rain,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0892.mp3,,,
0893,a speed restriction because of heavy rain earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0893.mp3,,,
0894,a speed restriction because of heavy rain earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0894.mp3,,,
0895,a speed restriction because of high track temperatures,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0895.mp3,,,
